19040,"Falco","Christine",19710414,\N
34883,"Lahti","Christine",19500404,\N
35577,"Laurent","Christine",19480917,\N
47978,"Pascal","Christine",19531129,19960830
11836,"Christov","Christo",19260411,\N
17981,"Eichhorn","Christoph",19570908,\N
30042,"Janetzko","Christoph",19510507,\N
55499,"Schlingensief","Christoph",19601024,\N
65219,"Waltz","Christoph",19561004,\N
37503,"Loizillon","Christophe",19530517,\N
39059,"Malavoy","Christophe",19520321,\N
47209,"Otzenberger","Christophe",19610702,\N
53901,"Ruggia","Christophe",19650107,\N
54480,"Salachas","Christophe",19590505,\N
8921,"Buchholz","Christopher",19620109,\N
13066,"Coppola","Christopher",19620125,\N
13886,"Crowe","Christopher",19480801,\N
21624,"Gable","Christopher",19400313,19981023
24847,"Guest","Christopher",19480205,\N
25630,"Hampton","Christopher",19460126,\N
26848,"Heisen","Christopher",19700119,\N
30200,"Jaymes","Christopher",19730719,\N
36382,"Leone","Christopher",19711013,\N
37764,"Loucks","Christopher",19780116,\N
43278,"Mollo","Christopher",19660625,\N
43602,"Morahan","Christopher",19290709,\N
45758,"Nolan","Christopher",19700730,\N
51656,"Reeve","Christopher",19520925,\N
53794,"Rubeo","Christopher",19661011,\N
55910,"Scotellaro","Christopher",19631222,\N
65008,"Walken","Christopher",19430331,\N
30661,"Jones","Chuck",19120921,20020222
29798,"Jackert","Cilla",19680524,\N
56952,"Sherman","Cindy",19540119,\N
18593,"Eriksson","Claes",19500727,\N
60618,"Sylwander","Claes",19241027,\N
15534,"Denis","Claire",19480421,\N
7845,"Brandon","Clark",19581213,\N
65020,"Walker","Clark",19630427,\N
3836,"Barma","Claude",19181103,19920830
3991,"Barrois","Claude",19410505,\N
5592,"Berri","Claude",19340701,\N
11093,"Chabrol","Claude",19300624,\N
14288,"dAnna","Claude",19450331,\N
20691,"Fournier","Claude",19310723,\N
23741,"Goretta","Claude",19290623,\N
35330,"Lanzmann","Claude",19251127,\N
36236,"Lelouch","Claude",19371030,\N
42640,"Miller","Claude",19420220,\N
49425,"Pinoteau","Claude",19250525,\N
54839,"Santelli","Claude",19230617,20011214
55072,"Sautet","Claude",19240223,20000722
68398,"Zidi","Claude",19340725,\N
53864,"Rudolph","Claude-Oliver",19561130,\N
20764,"Fragasso","Claudio",19511002,\N
8987,"Bue","Claus",19470704,\N
49627,"Ploug","Claus",19530915,\N
59944,"Strigel","Claus",19551225,\N
7262,"Borris","Clay",19500331,\N
66077,"Westervelt","Clay",19730606,\N
17677,"Eastwood","Clint",19300531,\N
3787,"Barker","Clive",19521005,\N
16528,"Donner","Clive",19260121,\N
65306,"Ware","Clyde",19361222,\N
27909,"Hoedeman","Co",19400801,\N
46108,"Nutley","Colin",19440228,\N
57821,"Skelton","Colin",19760624,\N
46158,"OBrien","Conan",19630418,\N
59498,"Stevens","Connie",19380808,\N
41040,"McCourt","Conor",19651013,\N
8521,"Brooks","Conrad",19310103,\N
30053,"Janis","Conrad",19280211,\N
62542,"Trantow","Cordula",19421229,\N
972,"Allen","Corey",19340629,\N
19430,"Feldman","Corey",19710716,\N
15882,"Diaconu","Cornel",19490913,\N
54487,"Salani","Corso",19610909,\N
19675,"Ferris","Costas",19350418,\N
58371,"Solomon","Courtney",19710901,\N
4088,"Bartlett","Craig",19561018,\N
19556,"Ferguson","Craig",19620517,\N
22018,"Gardner","Craig",19511001,\N
33245,"Knapp","Craig",19750528,\N
37058,"Lines","Craig",19590924,\N
40801,"Mazin","Craig",19710408,\N
23255,"Glover","Crispin",19640420,\N
43342,"Monetti","Cristian",19740622,\N
45144,"Nemescu","Cristian",19790331,\N
46657,"Olcina","Cristian",19770724,\N
7276,"Bortone","Cristiano",19680702,\N
62866,"Truninger","Curt",19540412,\N
25805,"Hanson","Curtis",19450324,\N
12542,"Collard","Cyril",19571219,19930305
48540,"Pennebaker","D.A.",19250715,\N
16702,"Douglas","D.C.",19660202,\N
10607,"Caruso","D.J.",19650117,\N
10308,"Carlson","D.P.",19670603,\N
40793,"Maze","D.W.",19740303,\N
33608,"Kondke","Dada",19320808,19980314
28654,"Howell","Daedalus",19720719,\N
14509,"Damek","Dagmar",19440514,\N
11260,"Chapa","Damian",19631029,\N
14513,"Damiani","Damiano",19220723,\N
46507,"Odoul","Damien",19680315,\N
14801,"Dash","Damon",19710503,\N
359,"Aeberhard","Dan",19770815,\N
2862,"Aykroyd","Dan",19520701,\N
6350,"Blank","Dan",19790731,\N
38457,"MacCannell","Dan",19710302,\N
42918,"Mirvish","Dan",19671216,\N
45082,"Neira","Dan",19611124,\N
46152,"OBannon","Dan",19460930,\N
49494,"Pita","Dan",19381011,\N
54302,"Sacks","Dan",19770207,\N
15200,"DeCosto","Danica",19760824,\N
41401,"McKellar","Danica",19750103,\N
3368,"Baldwin","Daniel",19601005,\N
5397,"Bergman","Daniel",19620907,\N
6080,"Birt","Daniel",19070623,\N
7622,"Boyd","Daniel",19560914,\N
8488,"Bronzite","Daniel",19740305,\N
12443,"Cohn-Bendit","Daniel",19450404,\N
13028,"Cooreman","Daniel",19650302,\N
19235,"Farrands","Daniel",19690903,\N
19843,"Filho","Daniel",19370930,\N
23170,"Glasser","Daniel",19800113,\N
31590,"Kash","Daniel",19590425,\N
34570,"Kusan","Daniel",19750125,\N
36734,"Liatowitsch","Daniel",19710730,\N
37447,"Loflin","Daniel",19730120,\N
40200,"Marusic","Daniel",19310921,\N
42688,"Millican","Daniel",19650606,\N
48972,"Petrie","Daniel",19201126,\N
53057,"Roebuck","Daniel",19630304,\N
55517,"Schmid","Daniel",19411226,\N
59460,"Stern","Daniel",19570828,\N
64331,"Vigne","Daniel",19421012,\N
66262,"Whitehill","Daniel",19771013,\N
37957,"Luchetti","Daniele",19600726,\N
56143,"Segre","Daniele",19520208,\N
4654,"Beckovic","Danilo",19810428,\N
61027,"Tanovic","Danis",19690220,\N
37054,"Linehan","Danl",19780125,\N
1800,"Antonucci","Danny",19570227,\N
7650,"Boyle","Danny",19561020,\N
15809,"DeVito","Danny",19441117,\N
16892,"Draven","Danny",19780510,\N
23257,"Glover","Danny",19470722,\N
27861,"Hoch","Danny",19701123,\N
29088,"Huston","Danny",19620514,\N
15679,"Desarthe","Dante",19650127,\N
46820,"Omirbayev","Darezhan",19580315,\N
1742,"Anthes","Daril",19661207,\N
19672,"Ferriola","Darin",19700121,\N
2054,"Argento","Dario",19400907,\N
41783,"Mehrjui","Dariush",19391208,\N
68232,"Zawislak","Dariusz",19720725,\N
3224,"Bajic","Darko",19550514,\N
64147,"Vernic","Darko",19520409,20000331
40066,"Martin","Darnell",19640107,\N
2265,"Aronofsky","Darren",19690212,\N
19603,"Fernando","Darren",19771111,\N
20225,"Fletcher","Darrin",19700709,\N
57167,"Shokof","Daryush",19540625,\N
31735,"Kaufman","Dav",19690323,\N
12209,"Clepper","Dave",19781114,\N
20351,"Foley","Dave",19630104,\N
25883,"Hardman","Dave",19600913,\N
50920,"Raghavan","Daven",19731219,\N
1733,"Anspaugh","David",19460924,\N
2282,"Arquette","David",19710908,\N
2775,"Avallone","David",19650727,\N
6158,"Bjerre","David",19750203,\N
6235,"Blaine","David",19730404,\N
6383,"Blass","David",19681201,\N
8406,"Broderson","David",19700813,\N
8551,"Brookwell","David",19610209,\N
11178,"Chameides","David",19690411,\N
13806,"Cronenberg","David",19430315,\N
15201,"DeCoteau","David",19620105,\N
15383,"Dellecese","David",19800216,\N
17087,"Duchovny","David",19600807,\N
20136,"Flamholc","David",19740928,\N
22721,"Giancola","David",19690624,\N
22901,"Gill","David",19280609,\N
24334,"Greenwalt","David",19491016,\N
25695,"Haneke","David",19650813,\N
25911,"Hare","David",19470605,\N
26306,"Hasselhoff","David",19520717,\N
29148,"Huynh","David",19830205,\N
30175,"Jason","David",19400202,\N
31334,"Kann","David",19710411,\N
35256,"Langlois","David",19740121,\N
38301,"Lynch","David",19460120,\N
38717,"Madden","David",19550725,\N
39228,"Mamet","David",19471130,\N
39264,"Mancori","David",19620810,\N
40787,"Maysles","David",19310110,19870103
44246,"Mullich","David",19580516,\N
44667,"Nahmod","David",19560129,\N
46831,"Ondricek","David",19690623,\N
48028,"Pastor","David",19780725,\N
51038,"Ralph","David",19720804,\N
51356,"Rault","David",19731004,\N
53580,"Rotan","David",19751016,\N
55570,"Schmoeller","David",19471208,\N
55867,"Schwimmer","David",19661112,\N
58845,"Sporn","David",19640926,\N
61091,"Tarleton","David",19710916,\N
61622,"Thewlis","David",19630320,\N
62839,"Trueba","David",19690910,\N
64919,"Wain","David",19690801,\N
66894,"Winning","David",19610508,\N
68572,"Zucker","David",19471016,\N
19626,"Ferrario","Davide",19560626,\N
68502,"Zmegac","Davor",19551011,\N
9693,"Cain","Dean",19660731,\N
974,"Allen","Debbie",19500116,\N
50906,"Raffin","Deborah",19530313,\N
65900,"Wells","Deborah",19701231,\N
15035,"Dawson","Deco",19780915,\N
68029,"Yusuf","Dede",19661014,\N
166,"Acimovic","Dejan",19630520,\N
58474,"Sorak","Dejan",19540329,\N
68254,"Zecevic","Dejan",19720201,\N
39361,"Mann","Delbert",19200130,\N
23203,"Gleize","Delphine",19730505,\N
10614,"Carvalho","Denis",19470927,\N
35867,"Leary","Denis",19570818,\N
41277,"McGrath","Denis",19680921,\N
19845,"Filiatrault","Denise",19320516,\N
17164,"Dugan","Dennis",19460905,\N
28381,"Hopper","Dennis",19360517,\N
50048,"Potter","Dennis",19350517,19940607
50657,"Quaid","Dennis",19540409,\N
55014,"Satin","Dennis",19680218,\N
1959,"Arcand","Denys",19410625,\N
65418,"Washington","Denzel",19541228,\N
26242,"Harvie","Derek",19710407,\N
30136,"Jarman","Derek",19420131,19940219
32708,"Kim","Derek",19680925,\N
35909,"Lebrero","Derek",19710530,\N
37189,"Lister","Derek",19480801,\N
59833,"Strahan","Derek",19350528,\N
63232,"Tynan","Dermot",19610920,\N
8933,"Buck","Detlev",19621201,\N
1356,"Anand","Dev",19230926,\N
13894,"Crowley","Devin",19671012,\N
25556,"Hamilton","Devin",19700303,\N
24934,"Gummersall","Devon",19781015,\N
16931,"Drew","Di",19481112,\N
45690,"Nizhnikovskaya","Diamara",19320805,\N
31914,"Keaton","Diane",19460105,\N
34559,"Kurys","Diane",19481203,\N
34800,"Ladd","Diane",19321129,\N
67530,"Wynter","Diane",19651108,\N
38421,"Maas","Dick",19510415,\N
7483,"Bourdon","Didier",19590123,\N
20133,"Flamand","Didier",19470312,\N
26387,"Haudepin","Didier",19510815,\N
50692,"Quemada","Diego",19690215,\N
25447,"Hallervorden","Dieter",19350905,\N
41789,"Meier","Dieter",19450304,\N
33080,"Klante","Diethard",19390103,\N
57723,"Sinke","Digna",19491017,\N
57703,"Singh","Digvijay",19730118,\N
47081,"Osmanli","Dimitre",19270529,\N
30831,"Jovanovic","Dimitrije",19441107,\N
39429,"Manoff","Dinah",19580125,\N
62966,"Tucakovic","Dinko",19600607,\N
52593,"Risi","Dino",19161223,\N
5078,"Benedict","Dirk",19450301,\N
56562,"Shafer","Dirk",19621107,\N
60240,"Summers","Dirk",19310609,\N
6622,"Bob","Dirty",19530216,\N
31054,"Kadijevic","Djordje",19330106,\N
19835,"Fiks","Dmitri",19620417,\N
60453,"Svetozarov","Dmitri",19511010,\N
68100,"Zajtsev","Dmitri",19400326,\N
68517,"Zolotukhin","Dmitri",19580807,\N
16612,"Dorn","Dody",19550420,\N
15430,"DeLuise","Dom",19330801,\N
30637,"Joly","Dom",19701115,\N
18409,"Engel","Dominic",19631203,\N
23865,"Gould","Dominic",19640919,\N
56309,"Sena","Dominic",19490426,\N
23955,"Graf","Dominik",19520906,\N
43259,"Moll","Dominik",19620507,\N
9617,"Cabrera","Dominique",19571221,\N
15659,"Deruddere","Dominique",19570615,\N
19269,"Farrugia","Dominique",19620902,\N
34810,"Ladoge","Dominique",19580626,\N
2481,"Askarian","Don",19490710,\N
5912,"Bies","Don",19610407,\N
6589,"Bluth","Don",19370913,\N
7624,"Boyd","Don",19480811,\N
11450,"Cheadle","Don",19641129,\N
13278,"Coscarelli","Don",19540217,\N
27320,"Hertzfeldt","Don",19760801,\N
30539,"Johnson","Don",19491215,\N
38454,"MacBain","Don",19580910,\N
41402,"McKellar","Don",19630817,\N
44033,"Most","Don",19530808,\N
44440,"Murray","Don",19290731,\N
53315,"Roos","Don",19590414,\N
55227,"Scardino","Don",19490217,\N
65400,"Was","Don",19520913,\N
8334,"Brittain","Donald",19280610,19890721
9898,"Cammell","Donald",19340117,19960424
19198,"Farmer","Donald",19540502,\N
26413,"Hauser","Donald",19460628,\N
56808,"Shebib","Donald",19380117,\N
15292,"Deitch","Donna",19450608,\N
48828,"Pescow","Donna",19540324,\N
67787,"Yen","Donnie",19630727,\N
36216,"Leitch","Donovan",19680816,\N
67004,"Wishman","Doris",19200423,20020810
31934,"Kedzierzawska","Dorota",19570601,\N
38290,"Lyman","Dorothy",19470418,\N
41431,"McKeon","Doug",19660610,\N
54457,"Sakmann","Doug",19800722,\N
64855,"Wager","Doug",19490611,\N
244,"Adams","Douglas",19520311,20010511
62859,"Trumbull","Douglas",19420408,\N
58093,"Smith","Douglass",19540821,\N
34154,"Kresoja","Dragan",19460323,19971106
35813,"Lazic","Dragoslav",19361123,\N
68208,"Zarkovic","Drazen",19701102,\N
57909,"Sky","Drew",19701130,\N
24155,"Graves","Duane",19751029,\N
66198,"Whitaker","Duane",19590623,\N
61501,"Tessari","Duccio",19261011,19940906
22746,"Gibbins","Duncan",19521013,19931103
33117,"Klein","Dusan",19390627,\N
39004,"Makavejev","Dusan",19321013,\N
50082,"Povh","Dusan",19210327,\N
51247,"Rapos","Dusan",19530620,\N
64772,"Vukotic","Dusan",19270207,19980708
15897,"Diamond","Dustin",19770107,\N
52481,"Rikert","Dustin",19740801,\N
27464,"Hickman","Dwayne",19340518,\N
16336,"Doggett","Dwen",19670802,\N
67844,"Yoakam","Dwight",19561023,\N
35564,"Lauren","Dyanna",19650318,\N
41118,"McDermott","Dylan",19611026,\N
47660,"Pank","Dylan",19710914,\N
53978,"Rush","Dylan",19650710,\N
64173,"Verrechia","Dylan",19760309,\N
28831,"Hughes","E.B.",19680111,\N
48541,"Pennell","Eagle",19520728,20020720
29692,"Itzenplitz","Eberhard",19261108,\N
6166,"Blach","Eckhard",19601225,\N
26053,"Harris","Ed",19501128,\N
29662,"Italo","Ed",19540213,\N
2207,"Arno","Eddie",19490305,\N
31277,"Kanani","Eddie",19771230,\N
47334,"Pablos","Edgar",19730110,\N
51859,"Reitz","Edgar",19321101,\N
67405,"Wright","Edgar",19740418,\N
38058,"Lukman","Edo",19490403,\N
3441,"Ballerini","Edoardo",19700320,\N
3090,"Baer","Edouard",19661201,\N
43255,"Molinaro","Edouard",19280531,\N
21767,"Galic","Eduard",19360811,\N
22264,"Gavrilov","Eduard",19340128,\N
24242,"Grecner","Eduard",19310921,\N
54280,"Sachariev","Eduard",19380701,19960626
9735,"Calcagno","Eduardo",19410126,\N
10482,"Carrillo","Eduardo",19720515,\N
22314,"Geada","Eduardo",19450521,\N
24813,"Guedes","Eduardo",19410421,20000829
5829,"Bianchi","Edward",19420424,\N
26432,"Havens","Edward",19671114,\N
45917,"Norton","Edward",19690818,\N
46680,"Oleschak","Edward",19591122,\N
48421,"Peghin","Edward",19661015,\N
67681,"Yang","Edward",19471106,\N
68622,"Zwick","Edward",19521008,\N
8226,"Brienen","Edwin",19710615,\N
56948,"Sherin","Edwin",19300115,\N
56484,"Sevela","Efraim",19280308,\N
48387,"Pedersen","Egil",19761122,\N
5746,"Bettinga","Eicke",19780913,\N
5385,"Bergholm","Eija-Elina",19430427,\N
46638,"Okuda","Eiji",19500318,\N
26812,"Heimisson","Einar",19661202,\N
21384,"Fuchs","Eitan",19640821,\N
54132,"Ryazanov","Eldar",19271118,\N
56887,"Shengelaya","Eldar",19330120,\N
63440,"Urazbayev","Eldor",19401011,\N
42507,"Mikesch","Elfi",19400531,\N
12420,"Cohen","Eli",19401218,\N
53587,"Roth","Eli",19720418,\N
56298,"Semoun","Elie",19631016,\N
25502,"Halttunen","Elina",19520510,\N
7345,"Bostan","Elisabeta",19310301,\N
54169,"Rygaard","Elisabeth",19460901,\N
9618,"Cabrera","Elisar",19710516,\N
60119,"Subiela","Eliseo",19441227,\N
37031,"Lindsey","Elizabeth",19560417,\N
55712,"Schub","Elizabeth",19670327,\N
36258,"Lemhagen","Ella",19650829,\N
62575,"Travis","Elle",19751222,\N
57501,"Silverstein","Elliot",19270803,\N
49946,"Porta","Elvio",19450522,\N
1128,"Altenburger","Emanuel",19820708,\N
34844,"Lagasse","Emeril",19591015,\N
24245,"Greco","Emidio",19381020,\N
37749,"Loteanu","Emil",19361106,\N
63263,"Tzanev","Emil",19530908,19931220
65819,"Weiss","Emil",19471122,\N
2017,"Ardolino","Emile",19430509,19931120
15260,"Degelin","Emile",19260716,\N
16164,"Disi","Emilio",19430102,\N
18739,"Estevez","Emilio",19620512,\N
34588,"Kusturica","Emir",19541124,\N
29665,"Itier","Emmanuel",19670417,\N
5278,"Bercot","Emmanuelle",19671106,\N
65979,"Werner","Emmy",19380913,\N
20346,"Folch","Enric",19640409,\N
46670,"Oldoini","Enrico",19460504,\N
10462,"Carreras","Enrique",19250106,19950829
68340,"Zerpa","Enrique",19770714,\N
16600,"Doria","Enzo",19360312,\N
33506,"Kokkonen","Ere",19380707,\N
60713,"Tadmor","Erez",19740118,\N
2838,"Axelson","Eric",19790302,\N
8570,"Bross","Eric",19640121,\N
10075,"Cantona","Eric",19660524,\N
15310,"DelaBarre","Eric",19650502,\N
16488,"Donell","Eric",19670208,\N
24901,"Guirado","Eric",19680916,\N
32555,"Khoo","Eric",19650327,\N
34194,"Kripke","Eric",19740424,\N
35179,"Laneuville","Eric",19520714,\N
35827,"Lea","Eric",19650302,\N
36191,"Leighton","Eric",19621106,\N
45802,"Norcross","Eric",19810610,\N
47863,"Parkinson","Eric",19581215,\N
49993,"Porvaznik","Eric",19700121,\N
53131,"Rohmer","Eric",19200404,\N
55281,"Schaeffer","Eric",19620122,\N
59089,"Stanze","Eric",19711117,\N
59716,"Stoltz","Eric",19610930,\N
59797,"Stormoen","Eric",19691221,\N
60598,"Sykes","Eric",19230504,\N
64038,"Veniard","Eric",19650813,\N
67370,"Worthington","Eric",19631215,\N
68525,"Zonca","Erick",19560910,\N
12127,"Clausen","Erik",19420307,\N
33055,"Kiviniemi","Erik",19550929,\N
49634,"Pluhar","Erika",19390228,\N
52785,"Roberts","Erin",19700303,\N
46756,"Olmi","Ermanno",19310724,\N
1731,"Ansorge","Ernest",19250228,\N
24301,"Greene","Ernest",19520613,\N
61747,"Thompson","Ernest",19501106,\N
67724,"Yasan","Ernest",19360312,\N
22355,"Gehr","Ernie",19430720,\N
50527,"Puglielli","Eros",19730517,\N
43848,"Morris","Errol",19480205,\N
32450,"Keusch","Erwin",19460722,\N
36211,"Leiser","Erwin",19230516,19960822
57231,"Shroff","Esmayeel",19570203,\N
41901,"Mellino","Esteban",19450313,\N
54888,"Sapir","Esteban",19670606,\N
12389,"Coen","Ethan",19570921,\N
26459,"Hawke","Ethan",19701106,\N
11638,"Chicot","Etienne",19490505,\N
62498,"Toyokawa","Etsushi",19620318,\N
47991,"Pasculli","Ettore",19500404,\N
55893,"Scola","Ettore",19310510,\N
24623,"Grobler","Eugene",19700328,\N
42871,"Mira","Eugenio",19770923,\N
47501,"Palcy","Euzhan",19580113,\N
40416,"Mather","Evan",19700225,\N
16921,"Dress","Evelyne",19510801,\N
42479,"Mihailov","Evgeni",19541202,\N
41293,"McGregor","Ewan",19710331,\N
45918,"Norton","Ezekiel",19700626,\N
54970,"Sarser","Ezequiel",19721119,\N
24374,"Greggio","Ezio",19540407,\N
40313,"Massa","Ezio",19720710,\N
58297,"Soiferman","Ezra",19720413,\N
7683,"Brabec","F.A.",19541130,\N
53916,"Ruitenberg","Fabian",19760528,\N
23325,"Godet","Fabienne",19640520,\N
10419,"Carpi","Fabio",19250119,\N
45825,"Nordmann","Fabrice",19741231,\N
5228,"Bentivoglio","Fabrizio",19570104,\N
53370,"Rosati","Faliero",19461017,\N
22678,"Gharibian","Faramarz",19411117,\N
15143,"Debah","Farid",19760719,\N
56174,"Seilatani","Farshid",19721130,\N
58317,"Sokolovic","Faruk",19520918,\N
595,"Akin","Fatih",19730825,\N
17254,"Dunaway","Faye",19410114,\N
9674,"Cagnoni","Federico",19620408,\N
19057,"Falk","Feliks",19410225,\N
10957,"Cazals","Felipe",19370728,\N
19521,"Fenton","Felipe",19730315,\N
27246,"Herngren","Felix",19670204,\N
57980,"Slidovker","Felix",19400125,\N
24758,"Grunwalsky","Ferenc",19430516,\N
2849,"Ayala","Fernando",19200702,19970911
6079,"Birri","Fernando",19250313,\N
44467,"Musa","Fernando",19671203,\N
62840,"Trueba","Fernando",19550118,\N
12933,"Cook","Fielder",19230309,\N
3227,"Bajon","Filip",19470825,\N
51909,"Renc","Filip",19650817,\N
52725,"Robar-Dorin","Filip",19400908,\N
27102,"Henriksen","Finn",19330129,\N
61235,"Taylor","Finn",19580704,\N
29417,"Infascelli","Fiorella",19521029,\N
59504,"Stevens","Fisher",19631127,\N
21037,"Frederico","Flavio",19690523,\N
43189,"Mogherini","Flavio",19220325,\N
50696,"Quentin","Florence",19460905,\N
53685,"Roux","Florence",19651209,\N
63738,"Vancini","Florestano",19260824,\N
21335,"Froschmayer","Florian",19721024,\N
26999,"Henckel-Donnersmarck","Florian",19730502,\N
42475,"Mihailescu","Florin",19430715,\N
6875,"Bolkan","Florinda",19410215,\N
6770,"Bogris","Fokionas",19791215,\N
66199,"Whitaker","Forest",19610715,\N
16915,"Drescher","Fran",19570930,\N
52991,"Roddam","Franc",19460429,\N
4946,"Bellmunt","Francesc",19470201,\N
50152,"Prada","Francesca",19650824,\N
35535,"Laudadio","Francesco",19500102,\N
37950,"Lucente","Francesco",19600415,\N
40257,"Maselli","Francesco",19301209,\N
46104,"Nuti","Francesco",19550517,\N
53472,"Rosi","Francesco",19221115,\N
23081,"Girod","Francis",19440209,\N
36443,"Leroi","Francis",19420905,20020321
39341,"Mankiewicz","Francis",19440315,19930814
63935,"Veber","Francis",19370728,\N
35128,"Landron","Franck",19570124,\N
1339,"Amurri","Franco",19580912,\N
11994,"Citti","Franco",19350423,\N
12649,"Columbu","Franco",19410817,\N
23057,"Giraldi","Franco",19310711,\N
49200,"Piavoli","Franco",19330621,\N
53539,"Rossi","Franco",19190428,20000605
68263,"Zeffirelli","Franco",19230212,\N
10532,"Carson","Frank",19261106,\N
10729,"Cassenti","Frank",19450806,\N
11768,"Christensen","Frank",19760921,\N
13074,"Coraci","Frank",19660203,\N
14706,"Darabont","Frank",19590128,\N
17318,"Dunlop","Frank",19270215,\N
21736,"Galati","Frank",19431129,\N
27967,"Hoffmann","Frank",19380716,\N
35015,"Lammers","Frank",19720416,\N
44044,"Mosvold","Frank",19650507,\N
47288,"Oz","Frank",19440525,\N
61126,"Tashlin","Frank",19130219,19720505
65724,"Wegerhoff","Frank",19660315,\N
66141,"Whaley","Frank",19630720,\N
19848,"Filip","Frantisek",19301026,\N
1740,"Antel","Franz",19130628,\N
43606,"Morak","Franz",19460525,\N
46016,"Novotny","Franz",19490530,\N
66970,"Winzentsen","Franz",19390110,\N
15304,"Dekker","Fred",19590409,\N
17026,"Dryer","Fred",19460706,\N
21844,"Gallo","Fred",19650112,\N
55083,"Savage","Fred",19760709,\N
55387,"Schepisi","Fred",19391226,\N
66677,"Williamson","Fred",19380305,\N
68353,"Zeytoonjian","Fred",19641001,\N
13060,"Coppens","Freddy",19460415,\N
64253,"Vianellis","Freddy",19500816,\N
66995,"Wiseman","Frederick",19300101,\N
13075,"Corado","Frederico",19771022,\N
6811,"Bois","Frederik",19760814,\N
21320,"Fromm","Friedemann",19630326,\N
4364,"Baumann","Fritz",19500226,\N
21116,"Freleng","Friz",19050821,19950526
57247,"Shugo","Fujii",19740910,\N
47178,"Ottaviano","Fulvio",19570727,\N
2677,"Auer","Gabriel",19360502,\N
2833,"Axel","Gabriel",19180418,\N
4149,"Barylli","Gabriel",19570531,\N
9568,"Byrne","Gabriel",19500512,\N
52003,"Retes","Gabriel",19470325,\N
44147,"Muccino","Gabriele",19670520,\N
54605,"Salvatores","Gabriele",19500730,\N
4542,"Beaumont","Gabrielle",19420704,\N
20454,"Force","Gail",19660725,\N
17867,"Edwards","Gale",19541114,\N
44568,"Myles","Gareth",19781220,\N
60179,"Sukachyov","Garik",19591201,\N
46058,"Nugroho","Garin",19610606,\N
1946,"Arazyan","Garnik",19361023,\N
37082,"Linn","Garret",19670114,\N
5155,"Bennett","Garrett",19681205,\N
12023,"Clancy","Garrett",19640225,\N
3737,"Bardin","Garry",19410911,\N
39987,"Marshall","Garry",19341113,\N
56622,"Shandling","Garry",19491129,\N
9181,"Burghoff","Gary",19430524,\N
19201,"Farmer","Gary",19530612,\N
46669,"Oldman","Gary",19580321,\N
57721,"Sinise","Gary",19550317,\N
56465,"Seth","Gaurav",19681011,\N
42615,"Millar","Gavin",19380111,\N
15293,"Deitch","Gene",19240808,\N
52087,"Reynolds","Gene",19250404,\N
54461,"Saks","Gene",19211108,\N
1434,"Anderson","Genevieve",19690822,\N
49792,"Poloka","Gennadi",19300715,\N
63864,"Vasilyev","Gennadi",19400831,\N
61113,"Tartakovsky","Genndy",19700117,\N
54413,"Saizescu","Geo",19321114,\N
44416,"Murphy","Geoff",19460613,\N
39271,"Mandel","Geoffrey",19590826,\N
4449,"Bazala","George",19671218,\N
12278,"Clooney","George",19610506,\N
27455,"Hickenlooper","George",19650525,\N
30369,"Jesse","George",19750203,\N
37931,"Lucas","George",19440514,\N
43591,"Moorse","George",19360501,19990730
46548,"Ogilvie","George",19310305,\N
58019,"Sluizer","George",19320625,\N
60696,"Tabori","George",19140524,\N
11177,"Chamchoum","Georges",19460716,\N
17125,"Dufaux","Georges",19270317,\N
35618,"Lautner","Georges",19260124,\N
14582,"Daneliya","Georgi",19300825,\N
16244,"Djulgerov","Georgi",19430930,\N
44868,"Natanson","Georgi",19210523,\N
45558,"Nikolayenko","Georgi",19461101,\N
68016,"Yungvald-Khilkevich","Georgi",19341022,\N
41620,"McRaney","Gerald",19480819,\N
61688,"Thomas","Gerald",19201210,19931109
52477,"Rijnders","Gerardjan",19490602,\N
63682,"Vallejo","Gerardo",19420104,\N
37132,"Lippert","Gerhard",19370314,\N
49802,"Polt","Gerhard",19420507,\N
53183,"Roll","Gernot",19390409,\N
11665,"Chiniquy","Gerry",19120623,19891122
18328,"Embrechts","Gert",19621013,\N
21044,"Fredholm","Gert",19411118,\N
54521,"Salhab","Ghassan",19580504,\N
44651,"Naghi","Gheorghe",19320818,\N
6929,"Bonacquisti","Giacinto",19370131,\N
42821,"Mingozzi","Gianfranco",19320405,\N
1263,"Amelio","Gianni",19450120,\N
1291,"Amico","Gianni",19331227,19901102
6943,"Boncompagni","Gianni",19320513,\N
56417,"Serra","Gianni",19331214,\N
931,"Alkabetz","Gil",19571202,\N
8094,"Brenton","Gil",19640909,\N
10848,"Cates","Gilbert",19340606,\N
10267,"Carle","Gilles",19290731,\N
39573,"Marchand","Gilles",19630618,\N
48745,"Perru","Gilles",19660214,\N
1436,"Anderson","Gillian",19680809,\N
2153,"Armstrong","Gillian",19501218,\N
24601,"Grisman","Gillian",19691020,\N
38629,"MacKinnon","Gillies",19480108,\N
49845,"Pontecorvo","Gillo",19191119,\N
50362,"Prince-Bythewood","Gina",19680216,\N
22331,"Gederlini","Giordano",19710210,\N
56888,"Shengelaya","Giorgi",19370511,\N
56355,"Serafini","Giorgio",19620403,\N
33655,"Konstadinou","Giorgos",19341027,\N
21685,"Gagliardo","Giovanna",19431212,\N
52740,"Robbiano","Giovanni",19581125,\N
